replication,seed,final_time,workday_minutes,total_revenue,clients_generated,clients_completed,average_seller_wait,average_repair_wait,average_change_wait,seller_utilization,technician_utilization,specialist_utilization,completed_type_1,completed_type_2,completed_type_3,completed_type_4,revenue_type_1,revenue_type_2,revenue_type_3,revenue_type_4
889,13234,464.2862748240315,480,6000.0,21,21,0.1986473337295089,0.0,0.0,0.12692024897308438,0.22362785134198587,0.054405859562703565,9,5,4,3,0.0,1750.0,2000.0,2250.0
890,13235,553.5012991433874,480,6800.0,22,22,0.006347162958069868,0.0,0.0,0.11911262743732387,0.20002258818278348,0.06722993152818303,11,3,1,7,0.0,1050.0,500.0,5250.0
891,13236,511.41588137058847,480,5200.0,24,24,0.0,0.0,0.0,0.12598974083605494,0.2868888263117528,0.07495284535575918,13,7,1,3,0.0,2450.0,500.0,2250.0
892,13237,503.1500245989157,480,5900.0,17,17,0.11766952980739,0.0,0.0,0.10517820620837257,0.2280554405073104,0.07643298238731955,6,4,3,4,0.0,1400.0,1500.0,3000.0
893,13238,493.565063105228,480,5300.0,20,20,0.0,0.0,0.0,0.11810522940771766,0.23367404776724074,0.08316652043188767,10,3,4,3,0.0,1050.0,2000.0,2250.0
894,13239,509.49088387921586,480,4650.0,21,21,0.0,0.0,0.0,0.10844487253964402,0.26898301808278413,0.010757158398448402,12,4,2,3,0.0,1400.0,1000.0,2250.0
895,13240,481.34032038980325,480,6650.0,19,19,0.5382548329711977,0.0,0.0,0.12496292494469542,0.178452615743499,0.009578032196824904,7,4,3,5,0.0,1400.0,1500.0,3750.0
896,13241,458.936760781406,480,8900.0,29,29,0.0,0.0,0.0,0.20457030137051493,0.3012128261262761,0.0023128017700344366,12,9,1,7,0.0,3150.0,500.0,5250.0
897,13242,485.16860273269725,480,6700.0,26,26,0.48145957847131926,0.24726159781025103,0.0,0.15749674523556884,0.20704348725685415,0.1536555692955756,13,7,1,5,0.0,2450.0,500.0,3750.0
898,13243,487.96958254834914,480,5750.0,27,27,0.04604566029348689,0.0,0.0,0.16305439964066035,0.26699508748615036,0.0,14,10,0,3,0.0,3500.0,0.0,2250.0
899,13244,442.5966223436892,480,7100.0,21,21,0.0,0.0,0.0,0.16240728071056623,0.1265157958040169,0.08231844978769115,8,6,1,6,0.0,2100.0,500.0,4500.0
900,13245,519.2521312621437,480,2300.0,17,17,0.0,0.0,0.0,0.08922035303200938,0.19654357334128944,0.03792353347798175,12,3,1,1,0.0,1050.0,500.0,750.0
901,13246,476.4942432359503,480,5100.0,12,12,0.0,0.0,0.0,0.09004516955091368,0.045463182061742866,0.051385670475570765,4,1,2,5,0.0,350.0,1000.0,3750.0
902,13247,446.27312766358864,480,8500.0,31,31,0.0,0.0,0.0,0.17412625056090814,0.22952342123988953,0.10963851517927659,13,10,4,4,0.0,3500.0,2000.0,3000.0
903,13248,464.2117320136765,480,5900.0,17,17,0.0,0.0,0.0,0.13864331376206507,0.07250474051234604,0.0,7,4,0,6,0.0,1400.0,0.0,4500.0
904,13249,515.4340788727247,480,3200.0,18,18,0.0,0.0,0.0,0.09204538351104738,0.1932135074572559,0.08996041700360125,12,2,2,2,0.0,700.0,1000.0,1500.0
905,13250,496.92518198144126,480,4250.0,21,21,0.0,0.0,0.0,0.13291220621326677,0.2444510389118303,0.009518425443128656,12,5,2,2,0.0,1750.0,1000.0,1500.0
906,13251,467.6323320024637,480,6350.0,23,23,0.0032614711766378287,0.0,0.4506668529545408,0.13663259823057122,0.22640935903357978,0.14330689868056312,10,6,4,3,0.0,2100.0,2000.0,2250.0
907,13252,489.59323651698855,480,7050.0,30,30,0.24012070023710333,0.0,0.0,0.19726406094303872,0.2151846855034018,0.06830727500508207,18,3,3,6,0.0,1050.0,1500.0,4500.0
908,13253,416.37083350052404,480,5750.0,23,23,0.0,0.0,0.0,0.18028597132516677,0.27925643220048973,0.0721653123171324,12,5,2,4,0.0,1750.0,1000.0,3000.0
909,13254,482.0571621932547,480,6900.0,27,27,0.07385576143706077,0.0,0.0,0.15297039965200282,0.2755546939810763,0.046912609957189565,12,9,3,3,0.0,3150.0,1500.0,2250.0
910,13255,459.8060357021781,480,8550.0,32,32,0.9483949366972642,0.5515900291604486,34.79061242653012,0.2173464342030267,0.32823123779697233,0.21338740002175388,16,8,1,7,0.0,2800.0,500.0,5250.0
911,13256,491.460559731991,480,6850.0,21,21,0.08122026390026349,0.0,0.0,0.14988110131066365,0.12123967177145023,0.019902455989641795,8,6,2,5,0.0,2100.0,1000.0,3750.0
912,13257,503.63264971993965,480,9150.0,27,27,0.0,0.0,0.0,0.18748715954046677,0.14935676484686392,0.08475552967601745,9,9,3,6,0.0,3150.0,1500.0,4500.0
913,13258,486.5398585497821,480,8350.0,27,27,0.0,0.0,0.0,0.17911509656922187,0.2614321970770355,0.09783771818570083,12,6,2,7,0.0,2100.0,1000.0,5250.0
914,13259,518.7587058881123,480,8500.0,21,21,0.02590530396107888,0.0,7.967006619162589,0.14811252883250364,0.1712637844995904,0.06105500780801978,6,5,3,7,0.0,1750.0,1500.0,5250.0
915,13260,494.36012060094,480,7350.0,29,29,0.15026987922647683,0.0,0.0,0.1921480198339189,0.3732647655967777,0.05490405850468192,16,6,0,7,0.0,2100.0,0.0,5250.0
916,13261,480.897666218979,480,5950.0,18,18,0.07363261540498438,0.0,0.0,0.13220856272064493,0.1911477083760035,0.02850916507709538,6,7,1,4,0.0,2450.0,500.0,3000.0
917,13262,508.02311731334146,480,4950.0,19,19,0.0,0.0,0.0,0.10159860095645244,0.17760602691693403,0.03031288347204708,8,7,2,2,0.0,2450.0,1000.0,1500.0
918,13263,501.9997312068105,480,4800.0,17,17,0.0,0.0,0.0,0.08716074791567234,0.24700474883250556,0.019433797843921338,6,8,1,2,0.0,2800.0,500.0,1500.0
919,13264,470.4375290276222,480,6550.0,25,25,0.0,0.4489161677622902,0.0,0.13659830724388633,0.307250231880776,0.14642438765160803,11,8,3,3,0.0,2800.0,1500.0,2250.0
920,13265,489.29552253571086,480,8600.0,25,25,0.0,0.0,0.0,0.16415893633344142,0.23822374244644504,0.05537531336711689,7,11,2,5,0.0,3850.0,1000.0,3750.0
921,13266,474.4277959543889,480,4400.0,19,19,0.0,0.0,0.0,0.10222225947593754,0.2593858874150003,0.08768065958765743,10,4,3,2,0.0,1400.0,1500.0,1500.0
922,13267,485.8453190893539,480,6600.0,28,28,0.0,0.0,0.0,0.1587162614858921,0.27699799973774886,0.16164269265623246,15,6,3,4,0.0,2100.0,1500.0,3000.0
923,13268,487.89154197517104,480,1900.0,14,14,0.0,0.0,0.0,0.06698247351219898,0.16538025595616268,0.06713309233143264,9,4,1,0,0.0,1400.0,500.0,0.0
924,13269,473.33721417883413,480,7000.0,31,31,0.24298355665730983,0.18314885218576102,0.0,0.16862281661595685,0.28564715012417236,0.06281526719305647,16,10,1,4,0.0,3500.0,500.0,3000.0
925,13270,474.69436216388794,480,6150.0,19,19,0.0,0.0,0.0,0.08996377071291203,0.2479242194055346,0.11376163886244373,7,4,5,3,0.0,1400.0,2500.0,2250.0
926,13271,507.0161868551027,480,5050.0,24,24,0.00666468321821867,0.0,0.0,0.13154522226684198,0.14513948255650394,0.08397800893427396,12,8,3,1,0.0,2800.0,1500.0,750.0
927,13272,487.1717313007127,480,6550.0,29,29,0.045647158153893336,0.0,0.0,0.1757118777262892,0.2526117856754134,0.07710824410020231,18,3,2,6,0.0,1050.0,1000.0,4500.0
928,13273,528.8652534496465,480,11150.0,32,32,0.19296158920500162,0.0,0.0,0.18582970518347888,0.17975864432842834,0.15584713446155582,11,9,4,8,0.0,3150.0,2000.0,6000.0
929,13274,488.1813606490944,480,3600.0,22,22,0.058323705117017385,0.0,0.0,0.13065119575421882,0.17340471767674903,0.030511661358144208,14,6,0,2,0.0,2100.0,0.0,1500.0
930,13275,485.9727765164829,480,6250.0,23,23,0.0,0.0,0.0,0.13929094404476286,0.21215255558257837,0.04371693534822463,11,5,3,4,0.0,1750.0,1500.0,3000.0
931,13276,509.67719279764833,480,4100.0,23,23,0.30194791834882695,0.0,0.0,0.11249851155192439,0.2583904156693323,0.032142315905572996,14,6,1,2,0.0,2100.0,500.0,1500.0
932,13277,513.0257584469775,480,9100.0,28,28,0.18099703153022823,0.0,0.8289963539078485,0.15606999649723766,0.29313001595584665,0.16678236758427423,11,6,5,6,0.0,2100.0,2500.0,4500.0
933,13278,467.96712274777303,480,4650.0,22,22,0.0,0.045774515289230065,0.0,0.13467223304446863,0.2961521947236603,0.12252188454171697,11,9,0,2,0.0,3150.0,0.0,1500.0
934,13279,499.72734955175724,480,3500.0,19,19,0.0,0.0,3.916849973931484,0.10328112121491256,0.22239340811779212,0.1039714552526629,11,5,2,1,0.0,1750.0,1000.0,750.0
935,13280,500.8601546488334,480,5400.0,26,26,0.17825131574961864,0.0,0.0,0.15961163104597612,0.22030786118521137,0.046073631018007294,16,4,2,4,0.0,1400.0,1000.0,3000.0
936,13281,449.55297892972436,480,8100.0,23,23,0.0492260199176511,0.0,0.0,0.17560325727519363,0.20737190023823843,0.08083714004300983,8,6,3,6,0.0,2100.0,1500.0,4500.0
937,13282,472.94875507787356,480,4850.0,16,16,0.0,0.0,0.0,0.09134920958586921,0.16826083519764568,0.007530805494253152,6,6,1,3,0.0,2100.0,500.0,2250.0
938,13283,470.61861294121746,480,5600.0,29,29,0.18028467913170917,0.0,0.0,0.16778109070265368,0.2708094988072173,0.03378992212876098,18,6,1,4,0.0,2100.0,500.0,3000.0
939,13284,501.7600552275062,480,7500.0,29,29,0.462553438615478,0.0,0.0,0.18367223754775075,0.27226666166709323,0.18249136769000576,13,10,2,4,0.0,3500.0,1000.0,3000.0
940,13285,473.6471649426021,480,8750.0,22,22,0.1240044386693791,0.0,5.448059530584874,0.15239582015502695,0.10501572573290709,0.25142747104371505,6,5,5,6,0.0,1750.0,2500.0,4500.0
941,13286,467.8402437625644,480,7700.0,27,27,0.0,0.0,0.0,0.18301935017623208,0.2599471763272054,0.07252432477941136,12,7,3,5,0.0,2450.0,1500.0,3750.0
942,13287,475.22002372476084,480,5350.0,20,20,0.020722036588014702,0.0,0.0,0.1301643665656563,0.1519182311806587,0.12240988791030642,9,6,2,3,0.0,2100.0,1000.0,2250.0
943,13288,477.96962758515485,480,9000.0,23,23,0.0,0.0,0.0,0.15927860254019716,0.10958153818801236,0.03046293843297616,8,5,1,9,0.0,1750.0,500.0,6750.0
944,13289,476.26885887417427,480,7250.0,20,20,0.10878442642829426,0.0,0.0,0.12593455000716203,0.12306021784511469,0.1505066698673079,6,5,5,4,0.0,1750.0,2500.0,3000.0
945,13290,453.4984165834628,480,4800.0,13,13,0.0,0.0,0.0,0.09332833541846258,0.09438497020426428,0.0,5,3,0,5,0.0,1050.0,0.0,3750.0
946,13291,480.59320259777667,480,5750.0,22,22,0.04982577046662713,0.0,0.0,0.13397102950980455,0.22708717726649616,0.044127695780524646,11,5,2,4,0.0,1750.0,1000.0,3000.0
947,13292,471.49680266718974,480,5450.0,22,22,0.0,0.0,0.0,0.12710900100382844,0.27852446537647285,0.06233365201924692,10,7,3,2,0.0,2450.0,1500.0,1500.0
948,13293,522.4752327906448,480,10650.0,25,25,0.07044995353340255,0.0,0.0,0.17521591693439786,0.15320166922655176,0.07794052097796474,8,4,2,11,0.0,1400.0,1000.0,8250.0
949,13294,467.6413100097158,480,6950.0,20,20,0.0,0.0,0.0,0.1547320820144106,0.14411063913949299,0.220047020129766,6,7,3,4,0.0,2450.0,1500.0,3000.0
950,13295,496.08369352781875,480,6350.0,27,27,0.12425837126145282,0.0,0.0,0.14168430650965075,0.18512908286389257,0.13974981927200558,14,6,4,3,0.0,2100.0,2000.0,2250.0
951,13296,504.9572020979797,480,6550.0,24,24,0.1355906140681379,0.0,0.0,0.16316584842908577,0.25716848559003885,0.0,11,8,0,5,0.0,2800.0,0.0,3750.0
952,13297,579.4835178838813,480,9100.0,23,23,0.23614909250424826,0.0,0.0,0.13425744371177611,0.13613815523114645,0.24688204628855173,7,6,2,8,0.0,2100.0,1000.0,6000.0
953,13298,512.5615726810568,480,8350.0,29,29,0.11511301061726442,0.0,0.0,0.1691322029482114,0.281860493001053,0.11690011811328457,13,6,5,5,0.0,2100.0,2500.0,3750.0
954,13299,519.2039894633144,480,7050.0,22,22,0.12744851513194017,0.0,0.0,0.12899214102201448,0.1904858634893861,0.06830290938838887,8,8,1,5,0.0,2800.0,500.0,3750.0
955,13300,441.5108940664003,480,2350.0,10,10,0.0,0.0,0.0,0.07420620450640941,0.13528449213435836,0.016395870081643536,6,1,1,2,0.0,350.0,500.0,1500.0
956,13301,477.59224722177515,480,8350.0,32,32,0.23798574329686772,0.0,0.7207633973388923,0.1762527005990557,0.19940333444939265,0.10503386804733057,15,6,8,3,0.0,2100.0,4000.0,2250.0
957,13302,463.7488912718302,480,6500.0,28,28,0.04867984565822577,0.0,0.0,0.1758987509440325,0.20729263670306905,0.13946424050282705,15,5,5,3,0.0,1750.0,2500.0,2250.0
958,13303,480.1828587893276,480,4500.0,18,18,0.0,0.0,0.0,0.12382641614598361,0.1452522793398742,0.0019834935978568714,9,5,1,3,0.0,1750.0,500.0,2250.0
959,13304,509.35785275310616,480,7700.0,28,28,0.27513528992319153,0.0,3.1307237379606705,0.16432817885141818,0.2575009846451297,0.2000598412403238,15,2,5,6,0.0,700.0,2500.0,4500.0
960,13305,470.02502540699663,480,5800.0,21,21,0.11776523290105192,0.0,0.0,0.1520341590774647,0.23955833300238213,0.10075313720395833,11,3,2,5,0.0,1050.0,1000.0,3750.0
961,13306,490.4756953301988,480,3100.0,11,11,0.0,0.0,0.0,0.0631171358905799,0.06373415198414041,0.16281359045199928,5,1,4,1,0.0,350.0,2000.0,750.0
962,13307,485.9272419364052,480,8050.0,28,28,0.12637990533744972,0.16985698164156954,0.0,0.18346323529703928,0.17134679678021386,0.09867518218728602,15,3,2,8,0.0,1050.0,1000.0,6000.0
963,13308,505.161720445448,480,7850.0,33,33,0.25945637043831354,0.1793688862351288,0.0,0.19397138001037895,0.2696769833282564,0.1435558906809501,16,11,2,4,0.0,3850.0,1000.0,3000.0
964,13309,482.07492342760764,480,5500.0,18,18,0.0,0.0,0.0,0.12554754290943584,0.15100098015724908,0.07673004776201184,7,5,3,3,0.0,1750.0,1500.0,2250.0
965,13310,464.97897223730655,480,5850.0,23,23,0.23040923627618162,0.0,0.0,0.12078890097959542,0.12985402942639046,0.13929743201524306,11,6,3,3,0.0,2100.0,1500.0,2250.0
966,13311,533.296922643085,480,6250.0,15,15,0.08909715349303819,0.0,0.0,0.07914984750196627,0.1371445560604123,0.08045021325137611,3,5,3,4,0.0,1750.0,1500.0,3000.0
967,13312,510.99019854029865,480,8950.0,30,30,0.039319366411586995,0.0,0.0,0.16255345803855822,0.21936827505377007,0.030506657616390306,13,7,4,6,0.0,2450.0,2000.0,4500.0
968,13313,482.3454610137363,480,4150.0,18,18,0.0,0.0,0.0,0.10791829865089121,0.195661523343363,0.0002881180687096059,10,4,1,3,0.0,1400.0,500.0,2250.0
969,13314,486.221809256064,480,5600.0,18,18,0.0,0.0,0.0,0.11710383922454716,0.11737607776404463,0.01176646383532451,7,6,1,4,0.0,2100.0,500.0,3000.0
970,13315,475.02546995861167,480,6900.0,19,19,0.0,0.0,0.0,0.13615022668515314,0.13596642493256347,0.06117623222607764,7,4,2,6,0.0,1400.0,1000.0,4500.0
971,13316,509.9278458042636,480,5450.0,18,18,0.0,0.0,0.0,0.10588347795052305,0.13141411576098336,0.0,7,7,0,4,0.0,2450.0,0.0,3000.0
972,13317,478.2871755966756,480,5950.0,20,20,0.0,0.0,0.0,0.12824686650904554,0.21567062570510115,0.005177864900343289,8,7,1,4,0.0,2450.0,500.0,3000.0
973,13318,478.7276733126314,480,5600.0,23,23,0.053820594865832704,0.0,0.0,0.16300324277739983,0.19277595588698682,0.07870155052314015,12,6,1,4,0.0,2100.0,500.0,3000.0
974,13319,509.18132449171884,480,5700.0,18,18,0.09704870457123763,0.0,0.0,0.10162284752949233,0.22017756407835778,0.09565440880790983,6,7,2,3,0.0,2450.0,1000.0,2250.0
975,13320,475.0071789227969,480,7300.0,27,27,0.1869393089214963,0.0,0.0,0.17435435989386466,0.1833234076014179,0.08952864804007948,12,8,3,4,0.0,2800.0,1500.0,3000.0
976,13321,480.96745113128367,480,4150.0,18,18,0.0,0.0,0.0,0.09387643116887709,0.22392734893912278,0.07402186135733661,9,4,4,1,0.0,1400.0,2000.0,750.0
977,13322,478.6819010826152,480,3500.0,14,14,0.0,0.0,0.0,0.08030895211900418,0.2020786265232445,0.10843155600547595,6,5,2,1,0.0,1750.0,1000.0,750.0
978,13323,476.08976778825956,480,7000.0,23,23,0.06296977603094596,0.0,0.0,0.1515607502957322,0.21914175212678014,0.0417212094122889,8,10,1,4,0.0,3500.0,500.0,3000.0
979,13324,530.7635242433969,480,8400.0,26,26,0.0,0.0,0.0,0.14453637565735566,0.21965238069791246,0.14530153990595693,8,9,6,3,0.0,3150.0,3000.0,2250.0
980,13325,486.2039608839623,480,4950.0,22,22,0.16611219374829808,0.0,0.0,0.13086350866917923,0.324862017608767,0.029074654898539266,11,7,2,2,0.0,2450.0,1000.0,1500.0
981,13326,492.26152879127505,480,6550.0,19,19,0.13984999742584026,0.0,7.311469293097491,0.12712085471328166,0.0946450669991699,0.25252977253845527,7,3,5,4,0.0,1050.0,2500.0,3000.0
982,13327,480.802011234825,480,8950.0,22,22,0.0,0.0,0.20959596662578406,0.1409166224017931,0.13400324307012942,0.12052655315257164,5,7,4,6,0.0,2450.0,2000.0,4500.0
983,13328,487.58590598449416,480,10650.0,31,31,0.02564137025516842,0.0,1.5221614796337046,0.20296373069424278,0.21325894168537038,0.16074299541592274,11,9,3,8,0.0,3150.0,1500.0,6000.0
984,13329,489.7622072400128,480,8550.0,26,26,0.0,0.0,0.0,0.16466965967932837,0.22939601603814286,0.18507968374228415,10,8,1,7,0.0,2800.0,500.0,5250.0
985,13330,481.60006179327013,480,5550.0,16,16,0.0,0.0,0.0,0.10346395330413613,0.0917836209675225,0.16026636330997848,6,3,3,4,0.0,1050.0,1500.0,3000.0
986,13331,470.1333903970173,480,10200.0,29,29,0.15879976748202737,0.0,0.1386432541105004,0.16152889069963108,0.20297358610477445,0.20160251009293195,7,12,6,4,0.0,4200.0,3000.0,3000.0
987,13332,500.935391288316,480,4500.0,20,20,0.0,0.0,0.04608098723610965,0.10647494288857894,0.270819347181409,0.2547597479157464,10,5,4,1,0.0,1750.0,2000.0,750.0
988,13333,488.15800183180204,480,7150.0,23,23,0.0,0.0,0.0,0.1457560523730564,0.2082373016260518,0.1371879988909081,10,4,4,5,0.0,1400.0,2000.0,3750.0
989,13334,460.1096667309639,480,7550.0,30,30,0.0,0.0,0.0,0.17538037300325074,0.3500387124588914,0.11487208762760086,15,8,2,5,0.0,2800.0,1000.0,3750.0
990,13335,480.9458131083519,480,8200.0,29,29,0.007760021499550397,0.0,0.0,0.19060168777024647,0.20720617900821747,0.09128143720896342,13,7,4,5,0.0,2450.0,2000.0,3750.0
991,13336,477.57860274552553,480,6350.0,30,30,0.05029223805614862,0.3192612032775912,0.0,0.17596608757829754,0.3687741918069614,0.05484926562483579,18,6,1,5,0.0,2100.0,500.0,3750.0
992,13337,451.7967563756981,480,5800.0,22,22,0.0,0.0,0.0,0.14561465640337384,0.2619841668032512,0.1658831365690278,12,3,2,5,0.0,1050.0,1000.0,3750.0
993,13338,510.2584255169905,480,8000.0,24,24,0.4611645233513144,0.5523442702573922,0.5135101973480403,0.14161840187903077,0.21127417309620436,0.25098351489164084,7,10,3,4,0.0,3500.0,1500.0,3000.0
994,13339,469.5386172989118,480,6650.0,15,15,0.0,0.0,0.0,0.10833321867410738,0.07153938700696207,0.10888897221778514,3,4,3,5,0.0,1400.0,1500.0,3750.0
995,13340,459.40542820841017,480,5200.0,15,15,0.035373446936379574,0.0,0.0,0.11205210000689385,0.09399287665713091,0.04323373349129763,6,2,3,4,0.0,700.0,1500.0,3000.0
996,13341,480.35573246288607,480,7900.0,26,26,0.0,0.0,0.0,0.16542141993131554,0.10113085739950875,0.06009829386614,12,4,4,6,0.0,1400.0,2000.0,4500.0
997,13342,457.48726387083065,480,4750.0,20,20,0.07269010854750206,0.0,0.0,0.13343047286676726,0.1257835720349268,0.0,11,5,0,4,0.0,1750.0,0.0,3000.0
998,13343,457.66165630135913,480,6150.0,18,18,0.0,0.0,0.0,0.12652662430547984,0.13486362761489387,0.11582937278299403,7,4,2,5,0.0,1400.0,1000.0,3750.0
999,13344,476.2219061533141,480,7150.0,30,30,0.0,0.0,0.0,0.18485594102472758,0.276705593923631,0.10754313393118904,17,4,4,5,0.0,1400.0,2000.0,3750.0
